-4.143452	5.342044	-4.162748	5.309044	10
-4.143452	5.342044	-4.115737	5.323931	10
-4.143452	5.342044	-4.106697	5.33492	1
-4.143452	5.342044	-4.110586	5.330667	1
-4.143452	5.342044	-4.111146	5.325874	4
-4.143452	5.342044	-4.181172	5.338324	1
-3.913602	5.341612	-3.943354	5.329308	5
-3.913602	5.341612	-3.9465	5.334642	1
-3.496235	6.72941	-3.485944	6.729422	12
-3.496235	6.72941	-3.489765	6.739238	7
-3.496235	6.72941	-3.495588	6.715023	22
-3.496235	6.72941	-3.508544	6.740343	4
-3.496235	6.72941	-3.512154	6.734689	6
-3.496235	6.72941	-3.470933	6.720536	9
-3.496235	6.72941	-3.514883	6.721583	11
-3.485944	6.729422	-3.496235	6.72941	19
-3.485944	6.729422	-3.489765	6.739238	3
-3.485944	6.729422	-3.495588	6.715023	1
-3.485944	6.729422	-3.508544	6.740343	1
-3.485944	6.729422	-3.512154	6.734689	1
-3.485944	6.729422	-3.470933	6.720536	3
-3.911705	5.85801	-3.944274	5.979019	1
-4.014445	5.42112	-4.010147	5.42625	10
-4.014445	5.42112	-4.025898	5.414137	2
-4.014445	5.42112	-4.018149	5.431777	4
-4.014445	5.42112	-4.02693	5.433253	1
-4.014445	5.42112	-4.01321	5.413054	2
-4.014445	5.42112	-4.018753	5.420699	1
-4.014445	5.42112	-4.005636	5.414592	2
-4.014445	5.42112	-4.012103	5.409001	1
-4.014445	5.42112	-3.987618	5.419455	1
-4.014445	5.42112	-4.039971	5.441761	1
-4.014445	5.42112	-4.019121	5.42385	7
-4.014445	5.42112	-4.005653	5.406751	2
-4.014445	5.42112	-4.010331	5.433724	8
-4.014445	5.42112	-4.000592	5.411181	1
-4.014445	5.42112	-4.007219	5.418145	7
-4.0216	5.446905	-4.051118	5.446725	5
-4.0216	5.446905	-4.029536	5.446151	7
-4.0216	5.446905	-4.02693	5.433253	2
-4.0216	5.446905	-4.017303	5.446589	10
-4.0216	5.446905	-4.014445	5.42112	1
-4.0216	5.446905	-4.010331	5.433724	1
-4.0216	5.446905	-4.011552	5.450978	1
-4.0216	5.446905	-4.01714	5.321476	1
-4.0216	5.446905	-4.054454	5.452798	1
-4.0216	5.446905	-4.024204	5.438757	15
-4.0216	5.446905	-3.981093	5.444594	2
-4.006585	5.435913	-3.994769	5.432752	6
-4.006585	5.435913	-3.999674	5.423816	5
-4.006585	5.435913	-3.992448	5.436594	10
-4.006585	5.435913	-4.013611	5.438612	2
-4.006585	5.435913	-4.010331	5.433724	5
-4.006585	5.435913	-4.012899	5.443486	2
-4.018753	5.420699	-4.014445	5.42112	2
-4.018753	5.420699	-4.019121	5.42385	5
-4.018753	5.420699	-4.005636	5.414592	1
-4.018753	5.420699	-4.02162	5.419177	1
-3.997226	5.417191	-3.992217	5.406264	3
-3.997226	5.417191	-4.006083	5.402037	1
-3.997226	5.417191	-4.005636	5.414592	16
-3.997226	5.417191	-3.99805	5.407898	1
-3.997226	5.417191	-3.987618	5.419455	13
-3.997226	5.417191	-3.999674	5.423816	5
-3.997226	5.417191	-4.019121	5.42385	1
-3.997226	5.417191	-3.975797	5.418142	1
-3.997226	5.417191	-3.988129	5.426968	1
-3.997226	5.417191	-4.000592	5.411181	6
-3.997226	5.417191	-3.984856	5.404333	1
-3.99805	5.407898	-3.994207	5.396479	2
-3.99805	5.407898	-3.992217	5.406264	13
-3.99805	5.407898	-3.99997	5.403825	8
-3.99805	5.407898	-3.99589	5.400109	4
-3.99805	5.407898	-3.975797	5.418142	5
-3.99805	5.407898	-4.005653	5.406751	2
-3.99805	5.407898	-4.000592	5.411181	18
-3.99805	5.407898	-3.987618	5.419455	2
-3.99805	5.407898	-3.984856	5.404333	1
-3.211737	5.469107	-3.198878	5.483006	10
-3.211737	5.469107	-3.204099	5.46974	50
-3.211737	5.469107	-3.267292	5.422211	2
-3.543346	6.221734	-3.349588	6.364953	4
-3.543346	6.221734	-3.37261	6.4347	1
-3.543346	6.221734	-3.393341	6.251808	1
-4.531543	5.888553	-4.693509	5.820192	1
-3.164583	5.29179	-3.211824	5.390026	1
-3.164583	5.29179	-3.108281	5.156429	1
-3.164583	5.29179	-3.08964	5.373443	1
-4.110951	5.315826	-4.111146	5.325874	21
-4.110951	5.315826	-4.098707	5.321568	5
-4.110951	5.315826	-4.09802	5.316675	16
-4.110951	5.315826	-4.115737	5.323931	17
-5.222521	5.31805	-5.325081	5.279491	1
-3.267292	5.422211	-3.211824	5.390026	1
-3.267292	5.422211	-3.333382	5.400626	1
-3.267292	5.422211	-3.211737	5.469107	2
-3.267292	5.422211	-3.204099	5.46974	2
-3.267292	5.422211	-3.136051	5.393767	1
-3.267292	5.422211	-3.357625	5.486608	2
-3.267292	5.422211	-3.393465	5.377509	1
-3.267292	5.422211	-3.45973	5.335762	1
-4.643405	5.175587	-4.80471	5.149611	1
-3.312813	5.30441	-3.384673	5.300356	1
-4.196007	5.318276	-4.226197	5.32006	1
-4.025873	5.349383	-4.03299	5.354488	6
-4.025873	5.349383	-4.022178	5.347719	2
-4.025873	5.349383	-4.031213	5.346444	3
-4.025873	5.349383	-4.036388	5.347707	3
-4.025873	5.349383	-4.026443	5.355336	3
-4.025873	5.349383	-4.062846	5.345727	1
-4.025873	5.349383	-4.023316	5.353329	1
-4.025873	5.349383	-4.020374	5.347431	1
