-4.092211	5.349731	-4.099931	5.34533	1
-4.091508	5.338455	-4.098681	5.341738	2
-3.496235	6.72941	-3.495588	6.715023	2
-3.496235	6.72941	-3.489765	6.739238	1
-3.496235	6.72941	-3.508544	6.740343	1
-3.496235	6.72941	-3.470933	6.720536	1
-3.992217	5.406264	-3.994207	5.396479	1
-4.014445	5.42112	-4.015951	5.433888	1
-4.006585	5.435913	-4.010331	5.433724	2
-3.99997	5.403825	-3.99589	5.400109	1
-3.99805	5.407898	-3.992217	5.406264	1
-4.02071	5.355059	-4.023854	5.356878	1
-3.973681	5.302463	-3.976474	5.308242	1
-7.352674	6.744438	-7.346521	6.745932	1
-4.643405	5.175587	-4.536995	5.300141	1
-6.462767	6.87289	-6.450498	6.886308	1
-4.019121	5.42385	-4.014445	5.42112	1
-3.741038	5.216546	-3.734598	5.20874	1
-3.741038	5.216546	-3.741967	5.208949	1
-3.956425	5.383992	-3.92971	5.391959	1
-4.021516	5.337642	-4.023901	5.333848	1
-4.021516	5.337642	-4.014304	5.342935	1
-3.997911	5.344791	-3.998696	5.348125	1
-4.030648	5.362591	-4.021973	5.366494	1
-3.953847	5.362749	-3.951586	5.370134	1
-3.953847	5.362749	-3.936097	5.373825	1
-3.953847	5.362749	-3.956748	5.378876	1
-5.640454	9.444401	-5.630547	9.453492	1
-5.640454	9.444401	-5.623402	9.420328	2
-4.020596	5.35227	-4.015731	5.357661	2
-4.073926	5.329682	-4.073871	5.333064	1
-3.946385	5.34052	-3.943354	5.329308	1
-5.274026	6.825037	-5.270035	6.807758	1
-5.225292	7.140274	-5.226838	7.160973	1
-5.023201	7.661988	-5.031158	7.681516	1
-3.960562	5.289332	-3.948415	5.291229	1
-7.48858	6.54446	-7.499575	6.548957	1
-3.993941	5.375575	-3.999637	5.371768	1
-3.970887	5.36474	-3.964356	5.360864	1
-3.922745	5.358844	-3.935408	5.363574	1
-3.968842	5.355836	-3.979273	5.366714	2
-3.968842	5.355836	-3.964356	5.360864	3
-4.039175	5.321305	-4.044807	5.32148	1
-3.961963	5.349939	-3.968803	5.348878	1
-3.943354	5.329308	-3.970137	5.330806	1
-3.943354	5.329308	-3.958797	5.326502	1
-3.943354	5.329308	-3.9465	5.334642	3
-3.988129	5.426968	-3.978407	5.402154	1
-6.554129	5.397204	-6.556094	5.408507	1
-3.981183	5.347603	-3.977899	5.345458	4
-5.630547	9.453492	-5.640454	9.444401	2
-5.630547	9.453492	-5.623402	9.420328	1
-4.099931	5.34533	-4.092211	5.349731	1
-5.01455	7.67953	-5.031158	7.681516	1
-5.01455	7.67953	-5.023201	7.661988	1
-4.059708	5.328403	-4.064482	5.337499	1
-3.984856	5.404333	-3.981818	5.393693	1
-3.976829	5.351453	-3.987795	5.387504	1
-3.987795	5.387504	-3.991798	5.379097	1
-3.987795	5.387504	-3.979273	5.366714	1
-3.987795	5.387504	-3.990324	5.372785	1
-3.987795	5.387504	-3.99589	5.400109	1
-3.987795	5.387504	-3.998567	5.386569	1
-3.987795	5.387504	-3.989324	5.394109	2
-5.623402	9.420328	-5.630547	9.453492	2
-3.968803	5.348878	-3.961963	5.349939	1
-3.968803	5.348878	-3.954244	5.346763	1
-3.968803	5.348878	-3.968842	5.355836	1
-3.968803	5.348878	-3.998696	5.348125	1
-3.972668	5.338835	-3.976629	5.353939	1
-4.067936	5.346604	-4.069498	5.346651	2
-4.021973	5.366494	-4.030648	5.362591	1
-3.968872	5.392038	-3.977956	5.390427	3
-5.257207	6.840956	-5.253321	6.820784	1
-5.257207	6.840956	-5.261862	6.821173	1
-4.049611	5.493694	-4.055803	5.489903	1
-4.007219	5.418145	-4.005636	5.414592	1
-4.020949	5.357459	-3.948061	5.301857	1
-5.260911	6.809881	-5.270035	6.807758	1
-4.115737	5.323931	-4.111146	5.325874	1
-3.993232	5.354921	-3.998696	5.348125	1
-6.65866	4.76788	-6.651274	4.778034	1
-3.968235	7.064204	-3.958031	7.054591	1
-3.968235	7.064204	-3.965796	7.055639	2
-4.019145	5.360715	-4.004951	5.368954	1
-3.966466	5.370573	-3.970119	5.372886	1
-3.966466	5.370573	-3.956748	5.378876	1
-3.966466	5.370573	-3.953847	5.362749	1
-3.966466	5.370573	-3.951586	5.370134	1
-3.88921	5.346685	-3.889793	5.355916	4
-4.094236	5.334197	-4.08849	5.333922	1
-4.094236	5.334197	-4.089827	5.33062	1
-3.958031	7.054591	-3.968235	7.064204	1
-3.958031	7.054591	-3.965796	7.055639	2
-3.9465	5.334642	-3.958797	5.326502	1
-3.9465	5.334642	-3.943354	5.329308	1
-3.9465	5.334642	-3.954244	5.346763	1
-4.09802	5.316675	-4.098707	5.321568	3
-5.276244	6.781851	-5.260561	6.788305	1
-3.991798	5.379097	-3.993941	5.375575	1
-3.991798	5.379097	-3.987795	5.387504	1
-4.022178	5.347719	-4.020596	5.35227	1
-4.004014	5.396899	-4.006083	5.402037	1
-4.004014	5.396899	-3.987795	5.387504	1
-6.040607	7.430058	-6.060696	7.430141	1
-4.006083	5.402037	-4.004014	5.396899	2
-5.29165	6.824332	-5.275967	6.818977	1
-3.741967	5.208949	-3.741038	5.216546	2
-4.051984	5.347102	-4.057114	5.339667	1
-3.912997	5.24845	-3.909364	5.239959	3
-4.005653	5.406751	-4.006901	5.394319	1
-3.976629	5.353939	-3.957371	5.358006	1
-4.066507	5.361046	-4.073932	5.355972	2
-4.066507	5.361046	-4.072201	5.356907	1
-3.95544	5.296296	-3.947516	5.310266	1
-3.95544	5.296296	-3.948415	5.291229	1
-4.014304	5.342935	-4.014943	5.323478	1
-3.953466	5.302947	-3.948061	5.301857	1
-4.023901	5.333848	-4.021516	5.337642	1
-4.098681	5.341738	-4.091508	5.338455	1
-5.015629	6.562483	-5.017079	6.554245	1
-6.564359	5.399278	-6.556094	5.408507	5
-3.948061	5.301857	-3.962161	5.297789	1
-4.010331	5.433724	-4.005636	5.414592	1
-3.889793	5.355916	-3.88921	5.346685	4
-3.998696	5.348125	-3.993232	5.354921	1
-4.053861	5.325659	-4.053941	5.317747	1
-4.053861	5.325659	-4.080665	5.323305	1
-3.981421	5.398935	-3.979221	5.408609	1
-4.009713	5.34732	-4.020374	5.347431	2
-4.204861	6.6585	-4.189861	6.645374	1
-3.977307	5.299651	-3.97537	5.303743	1
-4.054213	5.356424	-4.036388	5.347707	1
-3.596764	5.261879	-3.597292	5.2825	1
-6.485888	7.145734	-6.459591	7.237881	1
-3.964356	5.360864	-3.953847	5.362749	2
-3.964356	5.360864	-3.968842	5.355836	3
-3.909364	5.239959	-3.907973	5.249202	1
-3.909364	5.239959	-3.912997	5.24845	2
-5.046261	7.671804	-5.057637	7.682969	1
-5.031158	7.681516	-5.01455	7.67953	1
-5.031158	7.681516	-5.023201	7.661988	1
-5.031158	7.681516	-5.046261	7.671804	1
-3.956748	5.378876	-3.970119	5.372886	1
-3.956748	5.378876	-3.967674	5.384017	2
-5.270035	6.807758	-5.275967	6.818977	1
-5.270035	6.807758	-5.257207	6.840956	1
-4.015951	5.433888	-4.013611	5.438612	1
-3.989137	5.363434	-3.964356	5.360864	1
-4.036388	5.347707	-4.03299	5.354488	1
-4.036388	5.347707	-4.054213	5.356424	1
-3.495588	6.715023	-3.496235	6.72941	2
-3.495588	6.715023	-3.514883	6.721583	1
-4.057114	5.339667	-4.051984	5.347102	1
-3.992448	5.436594	-3.988129	5.426968	1
-4.015731	5.357661	-4.020596	5.35227	1
-4.053941	5.317747	-4.059708	5.328403	1
-4.073932	5.355972	-4.066507	5.361046	2
-4.014943	5.323478	-4.007751	5.329997	1
-3.161502	5.60284	-3.204099	5.46974	1
-4.098707	5.321568	-4.09802	5.316675	3
-4.010922	5.399818	-4.006083	5.402037	1
-3.935408	5.363574	-3.940107	5.35375	1
-3.935408	5.363574	-3.92971	5.391959	1
-4.110586	5.330667	-4.101965	5.32932	1
-6.556094	5.408507	-6.554129	5.397204	1
-6.556094	5.408507	-6.564359	5.399278	4
-5.031067	7.715351	-5.022029	7.727629	1
-4.000748	5.374202	-3.991798	5.379097	1
-6.638127	4.743548	-6.629436	4.745129	1
-4.013611	5.438612	-4.015951	5.433888	1
-4.064482	5.337499	-4.069722	5.326284	1
-5.253321	6.820784	-5.257207	6.840956	1
-3.957371	5.358006	-3.970887	5.36474	1
-4.012045	5.310706	-4.013449	5.307591	1
-2.816409	8.047891	-2.801975	8.042674	1
-4.049699	5.332281	-4.047327	5.330121	1
-3.979273	5.366714	-3.978126	5.37435	1
-3.979273	5.366714	-3.964356	5.360864	1
-3.979273	5.366714	-3.968842	5.355836	1
-3.965796	7.055639	-3.968235	7.064204	1
-3.965796	7.055639	-3.958031	7.054591	3
-5.195365	7.75733	-5.056944	7.72555	1
-5.417676	6.385409	-5.419338	6.403413	5
-5.419338	6.403413	-5.417676	6.385409	4
-4.0264	5.341349	-4.021516	5.337642	1
-3.970119	5.372886	-3.966466	5.370573	2
-3.970119	5.372886	-3.977956	5.390427	1
-4.017303	5.446589	-4.024204	5.438757	1
-3.940107	5.35375	-3.935408	5.363574	1
-3.597292	5.2825	-3.596764	5.261879	1
-3.489765	6.739238	-3.496235	6.72941	1
-3.967674	5.384017	-3.978407	5.402154	1
-3.967674	5.384017	-3.956748	5.378876	2
-5.365853	5.835745	-5.356928	5.842847	1
-4.054454	5.452798	-4.019121	5.42385	1
-6.644531	4.761053	-6.65866	4.76788	1
-6.644531	4.761053	-6.649482	4.725307	1
-3.978407	5.402154	-3.973996	5.396387	1
-3.978407	5.402154	-3.987795	5.387504	1
-4.004951	5.368954	-4.019145	5.360715	1
-4.004951	5.368954	-4.020949	5.357459	1
