-4.143452	5.342044	-4.115737	5.323931	5
-4.143452	5.342044	-4.030648	5.362591	1
-4.143452	5.342044	-4.106697	5.33492	1
-4.143452	5.342044	-4.106718	5.344941	1
-4.143452	5.342044	-4.054213	5.356424	1
-4.143452	5.342044	-4.111146	5.325874	3
-4.143452	5.342044	-4.181172	5.338324	5
-4.143452	5.342044	-4.371027	5.334358	1
-4.143452	5.342044	-4.110586	5.330667	1
-4.143452	5.342044	-4.079025	5.353319	2
-4.143452	5.342044	-4.162748	5.309044	5
-3.913602	5.341612	-3.922745	5.358844	1
-3.913602	5.341612	-3.869922	5.348026	1
-3.913602	5.341612	-3.9465	5.334642	3
-3.913602	5.341612	-3.889793	5.355916	1
-4.070007	5.451365	-4.055803	5.489903	1
-4.070007	5.451365	-4.059227	5.436523	2
-4.070007	5.451365	-4.063565	5.445851	1
-3.496235	6.72941	-3.485944	6.729422	30
-3.496235	6.72941	-3.489765	6.739238	22
-3.496235	6.72941	-3.495588	6.715023	23
-3.496235	6.72941	-3.508544	6.740343	10
-3.496235	6.72941	-3.512154	6.734689	11
-3.496235	6.72941	-3.470933	6.720536	9
-3.496235	6.72941	-3.514883	6.721583	10
-3.485944	6.729422	-3.496235	6.72941	40
-3.485944	6.729422	-3.489765	6.739238	26
-3.485944	6.729422	-3.495588	6.715023	1
-3.485944	6.729422	-3.508544	6.740343	1
-3.485944	6.729422	-3.470933	6.720536	8
-3.485944	6.729422	-3.514883	6.721583	1
-3.911705	5.85801	-4.008022	5.907137	1
-3.911705	5.85801	-3.901632	6.042368	1
-3.911705	5.85801	-3.944274	5.979019	1
-3.911705	5.85801	-3.854787	6.091386	1
-4.014445	5.42112	-4.020949	5.357459	1
-4.014445	5.42112	-4.015951	5.433888	1
-4.014445	5.42112	-4.028116	5.426486	1
-4.014445	5.42112	-4.013449	5.307591	1
-4.014445	5.42112	-4.018753	5.420699	5
-4.014445	5.42112	-4.063565	5.445851	1
-4.014445	5.42112	-4.019121	5.42385	47
-4.014445	5.42112	-4.000592	5.411181	1
-4.014445	5.42112	-4.025873	5.349383	1
-4.014445	5.42112	-4.012103	5.409001	10
-4.014445	5.42112	-4.025898	5.414137	2
-4.014445	5.42112	-4.02693	5.433253	7
-4.014445	5.42112	-4.006083	5.402037	2
-4.014445	5.42112	-4.005636	5.414592	3
-4.014445	5.42112	-4.02162	5.419177	2
-4.014445	5.42112	-3.999674	5.423816	2
-4.014445	5.42112	-4.006901	5.394319	2
-4.014445	5.42112	-4.013611	5.438612	1
-4.014445	5.42112	-4.005653	5.406751	1
-4.014445	5.42112	-4.051118	5.446725	2
-4.014445	5.42112	-4.010331	5.433724	8
-4.014445	5.42112	-4.007219	5.418145	7
-4.014445	5.42112	-4.010147	5.42625	16
-4.014445	5.42112	-4.018149	5.431777	15
-4.014445	5.42112	-4.01321	5.413054	22
-4.014445	5.42112	-4.012899	5.443486	1
-4.014445	5.42112	-4.070007	5.451365	1
-4.0216	5.446905	-4.051118	5.446725	2
-4.0216	5.446905	-3.983764	5.545714	1
-4.0216	5.446905	-4.024204	5.438757	6
-4.0216	5.446905	-4.018149	5.431777	5
-4.0216	5.446905	-4.017303	5.446589	14
-4.0216	5.446905	-4.049611	5.493694	1
-4.0216	5.446905	-3.997226	5.417191	1
-4.0216	5.446905	-4.039971	5.441761	3
-4.0216	5.446905	-4.011552	5.450978	4
-4.0216	5.446905	-3.992448	5.436594	1
-4.0216	5.446905	-4.051642	5.460177	1
-4.0216	5.446905	-4.013611	5.438612	1
-4.0216	5.446905	-4.054454	5.452798	1
-4.0216	5.446905	-4.010331	5.433724	1
-4.0216	5.446905	-4.029536	5.446151	11
-4.0216	5.446905	-4.007219	5.418145	1
-4.0216	5.446905	-4.012899	5.443486	4
-4.0216	5.446905	-4.044759	5.436365	1
-4.0216	5.446905	-3.981093	5.444594	1
-4.006585	5.435913	-4.0216	5.446905	1
-4.006585	5.435913	-3.999674	5.423816	3
-4.006585	5.435913	-3.992448	5.436594	5
-4.006585	5.435913	-4.013611	5.438612	3
-4.006585	5.435913	-4.010331	5.433724	7
-4.006585	5.435913	-4.012899	5.443486	4
-4.006585	5.435913	-3.981093	5.444594	3
-4.018753	5.420699	-4.025898	5.414137	1
-4.018753	5.420699	-4.051118	5.446725	1
-4.018753	5.420699	-4.01503	5.374694	1
-4.018753	5.420699	-4.025338	5.377405	2
-4.018753	5.420699	-4.01321	5.413054	6
-4.018753	5.420699	-4.014445	5.42112	11
-4.018753	5.420699	-4.005636	5.414592	2
-4.018753	5.420699	-3.994769	5.432752	1
-4.018753	5.420699	-4.025267	5.356514	1
-4.018753	5.420699	-4.019121	5.42385	16
-4.018753	5.420699	-4.023316	5.353329	1
-4.018753	5.420699	-4.020957	5.396149	1
-4.018753	5.420699	-4.025873	5.349383	1
-4.018753	5.420699	-4.012103	5.409001	1
-3.997226	5.417191	-3.973996	5.396387	1
-3.997226	5.417191	-4.014445	5.42112	1
-3.997226	5.417191	-4.005636	5.414592	4
-3.997226	5.417191	-3.99997	5.403825	2
-3.997226	5.417191	-3.99805	5.407898	1
-3.997226	5.417191	-3.987618	5.419455	19
-3.997226	5.417191	-3.999674	5.423816	8
-3.997226	5.417191	-4.006901	5.394319	2
-3.997226	5.417191	-3.975797	5.418142	2
-3.997226	5.417191	-3.988129	5.426968	5
-3.997226	5.417191	-4.000592	5.411181	7
-3.997226	5.417191	-3.978407	5.402154	1
-3.99805	5.407898	-3.994207	5.396479	1
-3.99805	5.407898	-3.999637	5.371768	1
-3.99805	5.407898	-3.979221	5.408609	1
-3.99805	5.407898	-3.992217	5.406264	15
-3.99805	5.407898	-4.006083	5.402037	2
-3.99805	5.407898	-3.99997	5.403825	4
-3.99805	5.407898	-3.997226	5.417191	2
-3.99805	5.407898	-3.999674	5.423816	1
-3.99805	5.407898	-3.99589	5.400109	2
-3.99805	5.407898	-4.0155	5.353386	1
-3.99805	5.407898	-4.005653	5.406751	3
-3.99805	5.407898	-4.000592	5.411181	12
-3.99805	5.407898	-3.987618	5.419455	1
-3.99805	5.407898	-3.978407	5.402154	1
-3.99805	5.407898	-3.984856	5.404333	2
-3.211737	5.469107	-3.198878	5.483006	9
-3.211737	5.469107	-3.204099	5.46974	40
-3.211737	5.469107	-3.267292	5.422211	9
-3.211737	5.469107	-3.357625	5.486608	1
-4.095467	6.66473	-4.126935	6.695834	4
-4.095467	6.66473	-4.063918	6.778021	1
-3.543346	6.221734	-3.333329	6.299667	1
-3.543346	6.221734	-3.393341	6.251808	4
-4.531543	5.888553	-4.672973	5.905593	1
-4.531543	5.888553	-4.693509	5.820192	1
-3.164583	5.29179	-3.211824	5.390026	1
-3.164583	5.29179	-3.333382	5.400626	1
-3.164583	5.29179	-3.08964	5.373443	2
-3.164583	5.29179	-3.136051	5.393767	4
-3.164583	5.29179	-3.312813	5.30441	4
-3.164583	5.29179	-3.393465	5.377509	2
-4.110951	5.315826	-4.08849	5.333922	1
-4.110951	5.315826	-4.111146	5.325874	16
-4.110951	5.315826	-4.030648	5.362591	1
-4.110951	5.315826	-4.115737	5.323931	3
-4.110951	5.315826	-4.098707	5.321568	4
-4.110951	5.315826	-4.101965	5.32932	1
-4.110951	5.315826	-4.098681	5.341738	1
-4.110951	5.315826	-4.09802	5.316675	6
-5.222521	5.31805	-5.375137	5.569036	1
-5.222521	5.31805	-5.325081	5.279491	1
-3.267292	5.422211	-3.211824	5.390026	1
-3.267292	5.422211	-3.333382	5.400626	2
-3.267292	5.422211	-3.198878	5.483006	2
-3.267292	5.422211	-3.45973	5.335762	1
-3.267292	5.422211	-3.036088	5.287374	1
-3.267292	5.422211	-3.211737	5.469107	6
-4.643405	5.175587	-4.362966	5.206767	1
-4.643405	5.175587	-4.536995	5.300141	3
-5.829559	5.503682	-5.702363	5.347602	1
-5.829559	5.503682	-5.726958	5.797728	1
-3.312813	5.30441	-3.326068	5.187367	2
-3.312813	5.30441	-3.164583	5.29179	4
-3.312813	5.30441	-3.136051	5.393767	1
-4.196007	5.318276	-4.323761	5.340854	1
-4.196007	5.318276	-4.143452	5.342044	2
-4.196007	5.318276	-4.162748	5.309044	2
-4.196007	5.318276	-4.226197	5.32006	2
-4.196007	5.318276	-4.229835	5.26488	1
-4.196007	5.318276	-4.012103	5.409001	1
-4.025873	5.349383	-4.03299	5.354488	3
-4.025873	5.349383	-4.025338	5.377405	1
-4.025873	5.349383	-4.020102	5.315223	1
-4.025873	5.349383	-4.036388	5.347707	8
-4.025873	5.349383	-4.023316	5.353329	8
-4.025873	5.349383	-4.094236	5.334197	1
-4.025873	5.349383	-4.021516	5.337642	7
-4.025873	5.349383	-4.022178	5.347719	5
-4.025873	5.349383	-4.023072	5.323831	1
-4.025873	5.349383	-4.01714	5.321476	1
-4.025873	5.349383	-4.025498	5.347331	8
-4.025873	5.349383	-4.004406	5.340151	1
-4.025873	5.349383	-4.031563	5.338566	2
-4.025873	5.349383	-4.031213	5.346444	12
-4.025873	5.349383	-4.020596	5.35227	4
