antenna_lon	antenna_lat	weight
-4.143452	5.342044	3.4594316186372978
-3.913602	5.341612	1.0
-4.070007	5.451365	0.0
-3.496235	6.72941	6.882643049361842
-3.485944	6.729422	5.285402218862249
-3.911705	5.85801	0.0
-4.014445	5.42112	6.22881869049588
-4.0216	5.446905	5.7279204545632
-4.006585	5.435913	4.954196310386876
-4.018753	5.420699	3.3219280948873626
-3.997226	5.417191	5.700439718141093
-3.99805	5.407898	5.554588851677638
-3.211737	5.469107	6.149747119504682
-3.543346	6.221734	1.5849625007211563
-3.164583	5.29179	1.0
-4.110951	5.315826	5.857980995127572
-3.267292	5.422211	2.0
-3.312813	5.30441	0.0
-4.025873	5.349383	4.523561956057013
-3.886351	5.241777	6.129283016944967
-3.854787	6.091386	3.1699250014423126
-3.389103	6.65709	0.0
-2.919295	5.414372	3.5849625007211565
-4.030648	5.362591	5.247927513443585
-4.210628	5.92858	6.022367813028454
-4.023072	5.323831	2.321928094887362
-3.953847	5.362749	4.807354922057604
-4.217436	5.928619	6.022367813028454
-3.204848	7.127898	4.754887502163469
-3.944274	5.979019	1.0
-3.855413	6.358537	2.321928094887362
-4.938259	6.257808	0.0
-6.088081	6.046795	1.5849625007211563
-4.889781	5.526307	1.0
-5.312954	7.65729	2.584962500721156
-5.057637	7.682969	5.247927513443585
-3.802443	5.477023	0.0
-5.023201	7.661988	5.20945336562895
-3.960562	5.289332	4.643856189774724
-4.011552	5.450978	4.700439718141093
-4.039695	5.327666	4.247927513443585
-3.229693	6.964909	0.0
-5.326043	6.839458	2.584962500721156
-3.940107	5.35375	4.906890595608519
-5.502224	6.346656	2.807354922057604
-3.886707	6.379913	2.584962500721156
-5.879383	6.938892	1.0
-4.362741	5.44985	0.0
-4.362966	5.206767	1.5849625007211563
-3.850767	5.234282	1.0
-3.961963	5.349939	3.5849625007211565
-5.047979	7.917161	0.0
-4.069722	5.326284	5.129283016944966
-3.957629	5.310841	5.643856189774724
-4.088085	5.321261	6.22881869049588
-3.960988	5.363379	4.700439718141093
-3.576687	6.822775	0.0
-3.97537	5.303743	4.523561956057013
-4.257006	7.317604	0.0
-5.973374	6.121154	4.807354922057604
-4.020957	5.396149	0.0
-4.099931	5.34533	3.700439718141092
-3.765255	6.230481	0.0
-4.006379	5.342979	4.643856189774724
-4.063918	6.778021	1.0
-4.067051	5.366841	4.523561956057013
-3.984856	5.404333	6.870364719583405
-4.010147	5.42625	4.247927513443585
-5.029667	6.681041	0.0
-3.987795	5.387504	6.0
-3.671596	6.651527	2.0
-3.968803	5.348878	6.044394119358453
-3.972668	5.338835	5.426264754702098
-3.963821	5.304552	5.78135971352466
-4.049611	5.493694	6.189824558880018
-3.17258	5.98135	2.0
-3.333329	6.299667	1.0
-4.007751	5.329997	3.4594316186372978
-3.761142	5.210271	5.857980995127572
-5.149748	7.610253	2.0
-5.392878	7.352591	2.0
-3.812074	5.973719	0.0
-3.507525	5.143694	1.5849625007211563
-4.984303	6.49995	0.0
-4.019877	5.32314	3.5849625007211565
-3.387237	5.145088	1.0
-4.08183	5.331853	6.357552004618085
-5.118239	6.783518	1.0
-3.983764	5.545714	2.321928094887362
-4.179349	5.45614	1.0
-3.979273	5.366714	5.882643049361842
-5.250039	6.802218	4.247927513443585
-7.564386	9.502505	2.321928094887362
-4.088991	5.526551	3.0
-4.088784	5.312996	4.700439718141093
-6.780258	7.125523	0.0
-6.65866	4.76788	6.285402218862249
-5.94555	6.148645	4.857980995127573
-4.018886	5.318739	2.321928094887362
-5.356928	5.842847	6.0
-4.057111	5.333743	6.714245517666122
-3.88921	5.346685	5.426264754702098
-6.522211	6.180779	2.0
-5.808089	6.493828	1.0
-6.42959	6.320125	1.0
-6.003071	5.414547	1.5849625007211563
-6.346468	5.20854	2.0
-5.625662	9.474096	5.584962500721157
-4.073871	5.333064	7.149747119504682
-4.022178	5.347719	3.1699250014423126
-4.340991	6.164495	0.0
-3.962161	5.297789	4.906890595608519
-6.66898	4.772571	5.426264754702098
-4.091508	5.338455	5.554588851677638
-5.29165	6.824332	4.523561956057013
-3.741967	5.208949	6.375039431346925
-5.989317	6.008171	1.5849625007211563
-5.958943	6.46199	1.0
-3.599589	5.275466	4.754887502163469
-4.005653	5.406751	4.857980995127573
-3.981183	5.347603	4.754887502163469
-5.570656	7.679088	5.491853096329675
-3.960442	5.336617	3.4594316186372978
-4.023854	5.356878	5.614709844115208
-3.410267	6.078371	0.0
-4.014304	5.342935	4.523561956057013
-3.981093	5.444594	4.169925001442312
-4.004623	5.311905	4.754887502163469
-7.61935	7.732864	1.0
-3.194078	6.00951	2.0
-4.023901	5.333848	5.0
-4.031213	5.346444	5.357552004618084
-6.145423	6.208062	0.0
-4.360453	5.938451	1.0
-8.312376	6.768741	1.0
-4.693509	5.820192	1.0
