antenna_lon	antenna_lat	weight
-3.951586	5.370134	0.0
-4.350911	6.470088	0.0
-6.470442	6.888433	0.0
-4.028116	5.426486	0.0
-4.0216	5.446905	0.0
-3.968842	5.355836	1.0
-3.99997	5.403825	0.0
-4.110951	5.315826	1.0
-6.462767	6.87289	0.0
-6.406859	6.81041	0.0
-4.210628	5.92858	0.0
-3.953847	5.362749	0.0
-4.217436	5.928619	0.0
-4.073926	5.329682	1.0
-3.946385	5.34052	0.0
-5.274026	6.825037	0.0
-3.900311	5.242825	2.0
-5.312954	7.65729	0.0
-6.638127	4.743548	0.0
-3.908197	5.368849	0.0
-4.039695	5.327666	0.0
-3.961963	5.349939	0.0
-3.943354	5.329308	0.0
-3.960988	5.363379	0.0
-3.593544	6.737575	0.0
-3.97537	5.303743	1.5849625007211563
-5.973374	6.121154	0.0
-5.01455	7.67953	1.0
-4.736053	6.662581	0.0
-5.623402	9.420328	0.0
-3.972668	5.338835	1.5849625007211563
-3.963821	5.304552	0.0
-5.02997	7.743987	0.0
-4.049611	5.493694	2.584962500721156
-3.937196	5.306728	0.0
-5.687914	5.843144	1.0
-3.95544	5.296296	0.0
-3.630282	5.252063	0.0
-3.973681	5.302463	1.0
-4.007219	5.418145	0.0
-4.07045	5.322654	0.0
-4.08183	5.331853	1.0
-7.48596	6.22228	0.0
-5.250039	6.802218	0.0
-6.450498	6.886308	0.0
-5.705257	6.221361	0.0
-5.682307	5.8562	0.0
-4.028446	5.330621	0.0
-3.970119	5.372886	0.0
-4.057111	5.333743	0.0
-5.94227	6.130722	0.0
-6.319879	6.314036	0.0
-6.477021	5.915255	0.0
-3.734598	5.20874	0.0
-4.09802	5.316675	1.0
-5.625662	9.474096	0.0
-4.073871	5.333064	0.0
-6.280406	6.482835	0.0
-3.962161	5.297789	0.0
-5.989317	6.008171	0.0
-4.051984	5.347102	1.0
-3.599589	5.275466	0.0
-6.397111	6.091424	0.0
-4.066507	5.361046	0.0
-4.023901	5.333848	0.0
-4.031213	5.346444	0.0
-6.145423	6.208062	0.0
-4.693509	5.820192	1.0
-5.015629	6.562483	0.0
-3.889793	5.355916	0.0
-3.966466	5.370573	0.0
-4.089827	5.33062	0.0
-6.564359	5.399278	0.0
-4.022785	5.348971	0.0
-2.801975	8.042674	0.0
-3.956538	5.370529	0.0
-4.769442	5.855244	0.0
-3.964356	5.360864	1.0
-4.0155	5.353386	0.0
-4.089831	5.366032	1.0
-3.909364	5.239959	0.0
-5.046261	7.671804	1.0
-5.031158	7.681516	0.0
-6.379644	6.498782	0.0
-4.554739	5.661731	0.0
-5.261862	6.821173	1.0
-3.495588	6.715023	0.0
-4.057114	5.339667	0.0
-3.405973	5.155959	0.0
-4.063565	5.445851	0.0
-4.015731	5.357661	0.0
-5.260911	6.809881	3.0
-5.022029	7.727629	0.0
-4.02162	5.419177	0.0
-7.564386	9.502505	0.0
-6.681608	7.954907	0.0
-4.39997	6.462498	0.0
-5.076243	5.703332	0.0
-5.664048	10.180096	0.0
-7.558489	7.407572	0.0
-6.556094	5.408507	0.0
-3.999674	5.423816	0.0
-5.057637	7.682969	0.0
-3.514883	6.721583	1.0
-4.064482	5.337499	0.0
-6.629436	4.745129	0.0
-5.253321	6.820784	0.0
-7.523694	9.529498	0.0
-6.403703	5.768551	0.0
-6.450498	6.886308	0.0
-3.508544	6.740343	0.0
-5.491503	10.335212	0.0
-3.956748	5.378876	0.0
-4.088608	5.389323	0.0
-5.333982	6.022745	0.0
-4.705146	6.647368	0.0
-3.489765	6.739238	0.0
-5.28663	6.799785	0.0
-4.054454	5.452798	0.0
-4.023316	5.353329	1.0
-3.978407	5.402154	0.0
-3.994207	5.396479	0.0
-3.970385	5.303291	1.0
-3.198878	5.483006	0.0
-3.977899	5.345458	1.5849625007211563
-3.907973	5.249202	1.5849625007211563
-4.371027	5.334358	1.0
-5.921794	6.610487	0.0
-6.433916	6.865056	0.0
-4.055642	5.476997	0.0
-4.029536	5.446151	0.0
-4.02693	5.433253	0.0
-4.005636	5.414592	0.0
-3.954244	5.346763	0.0
-5.260561	6.788305	0.0
-4.006901	5.394319	0.0
-4.020374	5.347431	0.0
-6.084862	4.974524	0.0
-4.031563	5.338566	0.0
-6.670667	7.965074	1.0
-5.956072	6.13905	1.0
-4.020596	5.35227	0.0
-4.054094	5.471627	2.584962500721156
-4.039971	5.441761	1.0
-4.098191	5.361681	0.0
-4.079025	5.353319	0.0
-4.026684	5.328545	0.0
-3.998696	5.348125	0.0
-6.442098	6.856231	1.0
-4.02345	5.328242	0.0
-3.982461	5.331994	1.0
-3.970137	5.330806	0.0
-3.958797	5.326502	0.0
-5.017079	6.554245	0.0
-3.918318	5.242714	0.0
-4.065106	5.331971	0.0
-6.819456	5.760641	0.0
-3.976474	5.308242	0.0
-3.912997	5.24845	0.0
