antenna_lon	antenna_lat	weight
-4.08849	5.333922	2.0
-3.94374	5.309186	0.0
-3.956425	5.383992	0.0
-3.992217	5.406264	1.0
-6.470442	6.888433	0.0
-4.014445	5.42112	1.0
-3.993941	5.375575	1.5849625007211563
-3.968842	5.355836	2.321928094887362
-3.997956	5.335125	0.0
-3.997226	5.417191	0.0
-3.99805	5.407898	0.0
-3.211737	5.469107	0.0
-3.973681	5.302463	1.0
-3.993232	5.354921	1.5849625007211563
-3.966466	5.370573	1.0
-6.829481	6.557124	0.0
-4.025873	5.349383	0.0
-3.886351	5.241777	0.0
-3.496235	6.72941	0.0
-4.021516	5.337642	0.0
-3.979221	5.408609	0.0
-4.030648	5.362591	0.0
-5.640454	9.444401	1.0
-4.073926	5.329682	0.0
-5.274026	6.825037	0.0
-3.900311	5.242825	1.5849625007211563
-5.023201	7.661988	0.0
-3.960562	5.289332	0.0
-4.0216	5.446905	0.0
-3.970887	5.36474	0.0
-4.006585	5.435913	0.0
-3.961963	5.349939	1.5849625007211563
-5.004701	7.684258	1.5849625007211563
-4.069722	5.326284	1.0
-3.957629	5.310841	0.0
-3.97537	5.303743	0.0
-5.630547	9.453492	0.0
-5.973374	6.121154	0.0
-4.020957	5.396149	0.0
-5.01455	7.67953	2.321928094887362
-4.059708	5.328403	1.0
-5.361033	5.852308	1.5849625007211563
-3.984856	5.404333	2.584962500721156
-3.976829	5.351453	1.0
-3.987795	5.387504	3.8073549220576037
-4.018149	5.431777	1.0
-3.968803	5.348878	0.0
-4.01321	5.413054	1.0
-4.067936	5.346604	1.0
-3.415245	6.560297	0.0
-3.956748	5.378876	1.5849625007211563
-3.649335	6.189947	0.0
-3.968872	5.392038	0.0
-5.257207	6.840956	0.0
-4.060124	5.318207	1.0
-4.07045	5.322654	0.0
-4.078238	5.342349	1.0
-4.08183	5.331853	1.0
-4.021973	5.366494	0.0
-5.260911	6.809881	0.0
-6.450498	6.886308	0.0
-5.276244	6.781851	0.0
-5.380955	6.728269	0.0
-4.643405	5.175587	0.0
-4.158974	5.9765	0.0
-5.94555	6.148645	1.0
-3.968235	7.064204	0.0
-4.019145	5.360715	1.5849625007211563
-6.462767	6.87289	1.0
-4.057111	5.333743	1.5849625007211563
-6.670667	7.965074	1.0
-4.094236	5.334197	0.0
-3.958031	7.054591	0.0
-3.734598	5.20874	1.0
-6.839484	6.115042	0.0
-4.09802	5.316675	1.0
-3.991798	5.379097	2.584962500721156
-5.625662	9.474096	2.0
-4.073871	5.333064	1.5849625007211563
