antenna_lon	antenna_lat	weight
-4.143452	5.342044	3.700439718141092
-3.913602	5.341612	2.584962500721156
-3.496235	6.72941	6.700439718141092
-3.485944	6.729422	5.523561956057013
-4.014445	5.42112	6.129283016944967
-4.0216	5.446905	5.426264754702098
-4.006585	5.435913	5.357552004618084
-4.018753	5.420699	3.1699250014423126
-3.997226	5.417191	5.459431618637297
-3.99805	5.407898	5.459431618637297
-3.211737	5.469107	6.08746284125034
-3.543346	6.221734	2.584962500721156
-3.164583	5.29179	1.5849625007211563
-4.110951	5.315826	5.832890014164742
-5.222521	5.31805	0.0
-3.267292	5.422211	1.5849625007211563
-4.643405	5.175587	2.0
-3.312813	5.30441	1.5849625007211563
-4.025873	5.349383	3.9068905956085187
-6.850079	4.770215	0.0
-3.886351	5.241777	6.442943495848729
-3.854787	6.091386	3.3219280948873626
-2.919295	5.414372	1.5849625007211563
-4.030648	5.362591	4.459431618637297
-4.210628	5.92858	5.392317422778761
-4.023072	5.323831	2.807354922057604
-3.953847	5.362749	5.700439718141093
-4.217436	5.928619	5.0
-3.204848	7.127898	5.285402218862249
-3.944274	5.979019	0.0
-3.855413	6.358537	2.321928094887362
-6.088081	6.046795	0.0
-5.312954	7.65729	0.0
-5.057637	7.682969	6.0
-3.802443	5.477023	0.0
-5.023201	7.661988	5.247927513443585
-3.960562	5.289332	3.8073549220576037
-4.011552	5.450978	3.700439718141092
-4.039695	5.327666	4.954196310386876
-3.229693	6.964909	0.0
-5.326043	6.839458	3.700439718141092
-3.940107	5.35375	4.807354922057604
-5.502224	6.346656	2.0
-3.886707	6.379913	4.169925001442312
-4.362741	5.44985	0.0
-4.362966	5.206767	0.0
-3.66106	5.497098	0.0
-3.850767	5.234282	2.584962500721156
-3.961963	5.349939	4.321928094887363
-4.069722	5.326284	5.169925001442312
-3.957629	5.310841	5.78135971352466
-4.088085	5.321261	5.754887502163469
-3.960988	5.363379	4.523561956057013
-3.97537	5.303743	4.392317422778761
-3.535525	7.106592	0.0
-5.973374	6.121154	4.08746284125034
-4.020957	5.396149	2.584962500721156
-4.099931	5.34533	3.0
-4.006379	5.342979	4.321928094887363
-4.063918	6.778021	0.0
-4.067051	5.366841	2.807354922057604
-3.984856	5.404333	6.303780748177103
-4.010147	5.42625	4.321928094887363
-5.029667	6.681041	1.0
-3.987795	5.387504	5.523561956057013
-3.968803	5.348878	5.78135971352466
-3.972668	5.338835	5.426264754702098
-3.963821	5.304552	5.08746284125034
-4.049611	5.493694	5.857980995127572
-3.415245	6.560297	0.0
-3.333329	6.299667	0.0
-4.007751	5.329997	3.700439718141092
-4.059797	7.139565	0.0
-3.945723	6.669894	0.0
-3.761142	5.210271	4.807354922057604
-5.149748	7.610253	2.584962500721156
-5.392878	7.352591	0.0
-3.507525	5.143694	1.0
-4.984303	6.49995	0.0
-4.019877	5.32314	3.1699250014423126
-3.387237	5.145088	2.0
-4.08183	5.331853	6.247927513443586
-5.118239	6.783518	1.0
-3.983764	5.545714	3.1699250014423126
-4.179349	5.45614	1.5849625007211563
-3.979273	5.366714	5.754887502163469
-5.250039	6.802218	4.247927513443585
-7.564386	9.502505	3.1699250014423126
-4.045033	5.632944	1.0
-4.088991	5.526551	0.0
-4.088784	5.312996	5.247927513443585
-6.65866	4.76788	5.754887502163469
-5.94555	6.148645	5.129283016944966
-4.89402	5.657079	0.0
-4.018886	5.318739	3.700439718141092
-5.356928	5.842847	5.426264754702098
-5.152683	9.190529	0.0
-4.057111	5.333743	6.39231742277876
-3.88921	5.346685	5.614709844115208
-6.522211	6.180779	0.0
-6.459591	7.237881	0.0
-6.036916	5.548626	0.0
-5.448673	9.505962	0.0
-6.003071	5.414547	4.0
-6.346468	5.20854	2.584962500721156
-5.625662	9.474096	5.523561956057013
-4.073871	5.333064	7.149747119504682
-6.189007	7.188134	1.0
-4.022178	5.347719	2.0
-3.962161	5.297789	4.857980995127573
-6.66898	4.772571	5.357552004618084
-4.091508	5.338455	5.392317422778761
-5.29165	6.824332	4.906890595608519
-3.741967	5.208949	5.700439718141093
-5.989317	6.008171	2.0
