antenna_lon	antenna_lat	weight
-4.143452	5.342044	0.0
-3.496235	6.72941	2.584962500721156
-3.485944	6.729422	0.0
-4.014445	5.42112	3.3219280948873626
-4.0216	5.446905	1.5849625007211563
-4.006585	5.435913	1.5849625007211563
-4.018753	5.420699	0.0
-3.997226	5.417191	1.0
-3.211737	5.469107	2.321928094887362
-3.164583	5.29179	1.0
-4.110951	5.315826	0.0
-4.643405	5.175587	1.5849625007211563
-4.196007	5.318276	0.0
-3.886351	5.241777	1.5849625007211563
-3.854787	6.091386	1.5849625007211563
-3.389103	6.65709	1.0
-2.919295	5.414372	0.0
-4.210628	5.92858	1.5849625007211563
-3.953847	5.362749	1.0
-4.217436	5.928619	0.0
-3.204848	7.127898	1.0
-4.889781	5.526307	0.0
-5.057637	7.682969	0.0
-5.023201	7.661988	1.0
-3.960562	5.289332	0.0
-4.011552	5.450978	2.0
-3.940107	5.35375	0.0
-3.850767	5.234282	0.0
-3.961963	5.349939	0.0
-4.069722	5.326284	0.0
-4.088085	5.321261	1.0
-5.973374	6.121154	1.0
-4.020957	5.396149	0.0
-4.006379	5.342979	0.0
-4.067051	5.366841	0.0
-3.984856	5.404333	2.584962500721156
-4.010147	5.42625	1.0
-3.987795	5.387504	0.0
-3.968803	5.348878	1.5849625007211563
-3.972668	5.338835	1.0
-4.049611	5.493694	0.0
-3.415245	6.560297	1.0
-3.17258	5.98135	0.0
-4.007751	5.329997	0.0
-5.149748	7.610253	1.0
-5.392878	7.352591	0.0
-4.984303	6.49995	0.0
-4.08183	5.331853	1.0
-3.979273	5.366714	1.0
-5.250039	6.802218	1.0
-4.088784	5.312996	1.0
-6.65866	4.76788	2.321928094887362
-5.94555	6.148645	1.0
-5.356928	5.842847	0.0
-4.057111	5.333743	1.0
-3.88921	5.346685	1.0
-6.459591	7.237881	0.0
-5.625662	9.474096	0.0
-4.022178	5.347719	1.0
-6.66898	4.772571	0.0
-5.29165	6.824332	0.0
-3.741967	5.208949	0.0
-5.989317	6.008171	0.0
-3.599589	5.275466	2.0
-4.005653	5.406751	0.0
-3.981183	5.347603	0.0
-3.960442	5.336617	1.0
-4.023854	5.356878	1.0
-4.014304	5.342935	0.0
-3.981093	5.444594	0.0
-3.194078	6.00951	0.0
-4.023901	5.333848	0.0
-4.031213	5.346444	0.0
-4.693509	5.820192	0.0
-3.99589	5.400109	1.5849625007211563
-5.015629	6.562483	2.321928094887362
-3.889793	5.355916	1.0
-4.026443	5.355336	0.0
-3.869922	5.348026	0.0
-6.20083	6.385569	1.0
-4.053861	5.325659	0.0
-2.801975	8.042674	1.5849625007211563
-3.596764	5.261879	2.807354922057604
-3.964356	5.360864	1.0
-3.512154	6.734689	0.0
-5.753299	6.98254	0.0
-5.031158	7.681516	2.321928094887362
-3.804281	6.251303	0.0
-4.024002	5.359853	0.0
-4.015951	5.433888	1.0
-4.846348	7.600497	0.0
-3.987618	5.419455	0.0
-3.495588	6.715023	1.0
-3.937196	5.306728	2.321928094887362
-5.027187	7.651894	0.0
-4.02162	5.419177	1.0
-6.681608	7.954907	0.0
-3.204733	7.143858	1.0
-4.010922	5.399818	0.0
-6.44185	6.871595	2.584962500721156
-4.110586	5.330667	2.0
-3.999674	5.423816	0.0
-4.004406	5.340151	0.0
-4.013611	5.438612	1.0
-4.01369	5.438639	0.0
-3.967119	5.299439	1.0
-4.064482	5.337499	0.0
-6.629436	4.745129	0.0
-4.088608	5.389323	1.0
-3.957371	5.358006	0.0
-6.490724	6.392517	0.0
-4.323761	5.340854	0.0
-4.375537	5.318976	2.321928094887362
-5.510773	5.301664	0.0
-4.045457	5.340968	0.0
-6.450498	6.886308	1.0
-8.152263	7.259263	0.0
-3.965796	7.055639	3.1699250014423126
-4.044116	5.308768	2.321928094887362
-5.358733	5.827758	1.0
-6.597819	8.194899	0.0
-3.333382	5.400626	0.0
-4.0264	5.341349	1.0
-4.017303	5.446589	1.5849625007211563
-5.333982	6.022745	0.0
-4.705146	6.647368	0.0
-3.597292	5.2825	2.0
-3.489765	6.739238	1.0
-6.644531	4.761053	1.5849625007211563
-3.004928	5.279952	1.0
-6.593956	5.775369	1.0
-3.978407	5.402154	0.0
-3.994207	5.396479	2.0
-6.820336	5.207025	0.0
-7.558489	7.407572	1.5849625007211563
-5.549091	6.416902	0.0
-7.335697	6.736038	1.5849625007211563
-3.108281	5.156429	0.0
-3.907973	5.249202	2.584962500721156
-3.036088	5.287374	0.0
-4.517431	5.687066	0.0
-4.024204	5.438757	1.5849625007211563
-6.433916	6.865056	0.0
-4.20603	5.977015	0.0
-4.055642	5.476997	0.0
-4.029536	5.446151	0.0
-3.947516	5.310266	2.584962500721156
-4.02693	5.433253	1.0
-4.006901	5.394319	0.0
-4.039175	5.321305	0.0
-5.596074	5.114361	0.0
-5.075063	7.667443	1.0
-5.94227	6.130722	3.0
-5.956072	6.13905	1.0
-3.948415	5.291229	1.0
-6.353718	5.748795	0.0
-7.533047	7.408513	0.0
-5.011565	5.259537	0.0
-3.936097	5.373825	1.0
-4.098191	5.361681	2.584962500721156
-7.488701	6.202634	0.0
-5.842532	5.991305	0.0
-6.658015	5.693805	0.0
-6.562302	5.137364	1.0
-6.588124	5.788395	2.0
-6.411278	5.891642	0.0
-6.244498	6.89773	1.0
-5.933819	6.116618	1.5849625007211563
-3.970137	5.330806	0.0
-6.241554	6.910795	1.5849625007211563
-5.056944	7.72555	1.5849625007211563
-3.918318	5.242714	0.0
-4.065106	5.331971	0.0
-3.767708	5.473576	0.0
-7.463198	6.899397	0.0
-6.064595	5.687304	0.0
-6.202436	6.265889	1.0
-7.48858	6.54446	0.0
-6.177912	6.236273	1.0
-7.499575	6.548957	1.0
-3.973681	5.302463	0.0
-7.346521	6.745932	0.0
-6.462767	6.87289	2.807354922057604
-7.412778	4.686023	0.0
-3.741038	5.216546	1.5849625007211563
-3.861475	6.123827	1.0
-3.997911	5.344791	0.0
-3.979221	5.408609	1.0
-6.591126	6.486824	2.584962500721156
-6.574729	6.495825	1.0
-3.900311	5.242825	1.5849625007211563
-6.638127	4.743548	1.5849625007211563
-6.655096	4.750824	1.0
-3.908197	5.368849	0.0
-3.970887	5.36474	0.0
-3.922745	5.358844	1.0
-4.189861	6.645374	0.0
-3.988129	5.426968	0.0
-6.554129	5.397204	1.0
-6.538548	5.259052	1.0
-5.630547	9.453492	0.0
-5.02997	7.743987	1.0
-4.126935	6.695834	0.0
-5.687914	5.843144	3.0
