antenna_lon	antenna_lat	weight
-3.496235	6.72941	0.0
-3.992217	5.406264	1.0
-6.470442	6.888433	1.0
-4.01714	5.321476	0.0
-3.968842	5.355836	0.0
-3.997956	5.335125	0.0
-3.997226	5.417191	0.0
-3.211737	5.469107	1.5849625007211563
-4.101965	5.32932	0.0
-6.462767	6.87289	0.0
-5.989317	6.008171	1.0
-3.886351	5.241777	0.0
-4.021516	5.337642	0.0
-3.979221	5.408609	0.0
-4.210628	5.92858	0.0
-3.953847	5.362749	1.0
-4.217436	5.928619	0.0
-6.591126	6.486824	1.0
-6.574729	6.495825	1.0
-4.073926	5.329682	0.0
-3.900311	5.242825	1.5849625007211563
-6.638127	4.743548	1.5849625007211563
-6.655096	4.750824	0.0
-4.028116	5.426486	0.0
-6.060696	7.430141	0.0
-3.984856	5.404333	0.0
-3.886707	6.379913	0.0
-3.922745	5.358844	1.0
-5.868789	6.090734	0.0
-4.039175	5.321305	2.584962500721156
-3.961963	5.349939	0.0
-5.004701	7.684258	0.0
-3.957629	5.310841	3.8073549220576037
-4.088085	5.321261	0.0
-6.519713	5.293636	0.0
-3.987795	5.387504	1.5849625007211563
-5.01455	7.67953	0.0
-5.276244	6.781851	0.0
-5.089482	7.4737	0.0
-5.582278	7.666136	0.0
-5.630547	9.453492	0.0
-3.968803	5.348878	0.0
-3.963821	5.304552	1.0
-3.95544	5.296296	2.0
-5.392878	7.352591	0.0
-3.507525	5.143694	0.0
-4.07045	5.322654	0.0
-4.87138	6.332571	0.0
-4.08183	5.331853	1.0
-4.020949	5.357459	1.0
-6.450498	6.886308	1.0
-4.088784	5.312996	0.0
-6.65866	4.76788	0.0
-5.94555	6.148645	0.0
-3.968235	7.064204	0.0
-3.45973	5.335762	0.0
-3.970119	5.372886	1.5849625007211563
-3.88921	5.346685	1.0
-3.958031	7.054591	1.5849625007211563
-6.369645	6.905912	0.0
-4.09802	5.316675	0.0
-3.991798	5.379097	1.0
-5.625662	9.474096	1.0
-4.073871	5.333064	1.0
-4.031213	5.346444	0.0
-6.280406	6.482835	0.0
-6.66898	4.772571	0.0
-4.006083	5.402037	0.0
-3.741038	5.216546	0.0
-6.145423	6.208062	0.0
-6.432639	6.893828	0.0
-5.570656	7.679088	0.0
-3.953466	5.302947	1.0
-4.023901	5.333848	0.0
-4.098681	5.341738	0.0
-6.397111	6.091424	1.0
-4.350911	6.470088	0.0
-6.564359	5.399278	0.0
-3.869922	5.348026	0.0
-4.089827	5.33062	1.5849625007211563
-3.514883	6.721583	0.0
-3.948061	5.301857	0.0
-3.956538	5.370529	1.0
-3.977307	5.299651	0.0
-4.054213	5.356424	0.0
-3.596764	5.261879	0.0
-3.909364	5.239959	0.0
-5.046261	7.671804	1.0
-5.649694	9.460815	0.0
-5.031158	7.681516	0.0
-3.936097	5.373825	0.0
-3.08964	5.373443	0.0
-3.989137	5.363434	0.0
-6.678872	4.762784	0.0
-7.004209	6.25824	1.0
-6.613363	4.736188	0.0
-4.015731	5.357661	0.0
-4.098707	5.321568	0.0
-3.935408	5.363574	0.0
-4.000748	5.374202	1.5849625007211563
-5.057637	7.682969	0.0
-4.013611	5.438612	0.0
-5.682307	5.8562	0.0
-6.629436	4.745129	0.0
-5.253321	6.820784	0.0
-4.051118	5.446725	0.0
-4.375537	5.318976	0.0
-6.813001	5.114723	0.0
-3.967119	5.299439	3.9068905956085187
-3.965796	7.055639	1.0
-5.741224	6.994209	2.321928094887362
-5.928215	6.108661	0.0
-5.417676	6.385409	2.0
-5.419338	6.403413	1.0
-4.0264	5.341349	0.0
-6.445289	6.903603	0.0
-6.183911	4.989307	0.0
-3.998567	5.386569	0.0
-5.365853	5.835745	0.0
-4.054454	5.452798	0.0
-6.644531	4.761053	0.0
-4.023316	5.353329	0.0
-6.593956	5.775369	0.0
-3.978407	5.402154	1.0
-4.004951	5.368954	1.0
-4.323761	5.340854	0.0
-3.198878	5.483006	0.0
-3.204099	5.46974	0.0
-3.967674	5.384017	0.0
-3.907973	5.249202	1.5849625007211563
-5.217724	6.370207	0.0
-4.000592	5.411181	1.0
-6.433916	6.865056	0.0
-4.074105	5.330317	0.0
-3.947516	5.310266	0.0
-4.02693	5.433253	1.0
-3.954244	5.346763	0.0
-4.044807	5.32148	2.807354922057604
-4.031563	5.338566	0.0
-6.450498	6.886308	2.0
-6.308456	5.995786	0.0
-6.651274	4.778034	0.0
-4.054094	5.471627	0.0
-6.585684	6.777569	0.0
-3.980657	5.36154	0.0
-3.974381	5.408791	0.0
-5.753299	6.98254	2.0
-4.079025	5.353319	0.0
-6.658015	5.693805	1.0
-3.999637	5.371768	2.0
-5.933819	6.116618	0.0
-4.701064	6.642362	0.0
-3.977956	5.390427	0.0
-3.186495	6.087522	0.0
-4.012899	5.443486	0.0
-3.989324	5.394109	0.0
-4.07382	5.342848	0.0
-5.74737	6.977082	0.0
-6.903042	6.200876	0.0
