antenna_lon	antenna_lat	weight
-4.08849	5.333922	0.0
-3.94374	5.309186	1.0
-3.992217	5.406264	0.0
-6.470442	6.888433	1.5849625007211563
-4.014445	5.42112	1.0
-3.993941	5.375575	0.0
-4.006585	5.435913	0.0
-3.997226	5.417191	1.5849625007211563
-4.101965	5.32932	0.0
-4.110951	5.315826	1.0
-6.462767	6.87289	0.0
-5.230336	6.884146	0.0
-4.073926	5.329682	1.0
-4.000861	5.329992	1.5849625007211563
-3.940107	5.35375	0.0
-3.970887	5.36474	0.0
-3.922745	5.358844	1.0
-4.189861	6.645374	1.0
-3.888342	6.387691	1.0
-3.957629	5.310841	0.0
-3.988129	5.426968	0.0
-5.01455	7.67953	0.0
-3.987795	5.387504	1.0
-3.968803	5.348878	0.0
-4.01321	5.413054	0.0
-4.067936	5.346604	1.0
-4.106697	5.33492	0.0
-4.007751	5.329997	1.5849625007211563
-5.687914	5.843144	0.0
-3.95544	5.296296	0.0
-4.049611	5.493694	2.807354922057604
-3.973681	5.302463	0.0
-4.007219	5.418145	0.0
-4.089831	5.366032	2.0
-4.020949	5.357459	0.0
-5.260911	6.809881	0.0
-7.564386	9.502505	0.0
-4.019145	5.360715	0.0
-3.970119	5.372886	0.0
-3.975797	5.418142	1.0
-3.958031	7.054591	0.0
-4.09802	5.316675	1.0
-3.991798	5.379097	1.0
-6.87623	6.782261	0.0
-4.006083	5.402037	0.0
-3.599589	5.275466	1.0
-4.023854	5.356878	1.0
-3.981093	5.444594	0.0
-3.953466	5.302947	0.0
-3.99589	5.400109	1.0
-5.015629	6.562483	0.0
-3.986897	5.352943	1.0
-4.026443	5.355336	0.0
-4.089827	5.33062	0.0
-3.948061	5.301857	1.0
-3.981421	5.398935	0.0
-2.801975	8.042674	1.0
-4.204861	6.6585	0.0
-6.585165	6.474772	0.0
-3.512154	6.734689	1.0
-5.649694	9.460815	0.0
-5.031158	7.681516	1.0
-3.989137	5.363434	1.0
-6.678872	4.762784	0.0
-3.987618	5.419455	1.0
-3.495588	6.715023	0.0
-3.937196	5.306728	0.0
-4.015731	5.357661	0.0
-3.204733	7.143858	0.0
-4.098707	5.321568	0.0
-3.935408	5.363574	0.0
-3.999674	5.423816	1.5849625007211563
-4.088608	5.389323	2.0
-3.965796	7.055639	1.0
-4.111146	5.325874	0.0
-5.741224	6.994209	0.0
-6.283844	5.673284	0.0
-5.799253	6.041612	0.0
-5.253321	6.820784	0.0
-3.998567	5.386569	0.0
-3.489765	6.739238	0.0
-4.054454	5.452798	0.0
-6.593956	5.775369	0.0
-3.978407	5.402154	0.0
-3.994207	5.396479	1.0
-4.069498	5.346651	0.0
-3.990324	5.372785	0.0
-3.970385	5.303291	0.0
-3.198878	5.483006	0.0
-5.615294	6.998964	0.0
-3.108281	5.156429	0.0
-4.000592	5.411181	0.0
-6.433916	6.865056	0.0
-4.055642	5.476997	0.0
-3.954244	5.346763	0.0
-4.014643	5.365073	0.0
-4.039175	5.321305	0.0
-5.94227	6.130722	0.0
-4.054094	5.471627	3.1699250014423126
-4.080665	5.323305	1.0
-4.098191	5.361681	0.0
-6.588124	5.788395	0.0
-4.026684	5.328545	0.0
-3.999637	5.371768	0.0
-6.264471	5.656026	1.0
-5.056944	7.72555	0.0
-4.065106	5.331971	0.0
