antenna_lon	antenna_lat	weight
-4.143452	5.342044	4.523561956057013
-3.913602	5.341612	1.5849625007211563
-4.070007	5.451365	1.0
-3.496235	6.72941	6.584962500721156
-3.485944	6.729422	5.247927513443585
-3.911705	5.85801	0.0
-4.014445	5.42112	6.870364719583405
-4.0216	5.446905	6.129283016944967
-4.006585	5.435913	5.044394119358453
-4.018753	5.420699	5.357552004618084
-3.997226	5.417191	5.930737337562887
-3.99805	5.407898	5.426264754702098
-3.211737	5.469107	5.906890595608519
-4.095467	6.66473	1.5849625007211563
-3.543346	6.221734	3.3219280948873626
-4.531543	5.888553	0.0
-3.164583	5.29179	3.0
-4.110951	5.315826	5.614709844115208
-5.222521	5.31805	2.0
-3.267292	5.422211	3.4594316186372978
-4.643405	5.175587	0.0
-3.312813	5.30441	2.0
-4.196007	5.318276	2.584962500721156
-4.025873	5.349383	5.459431618637297
-6.850079	4.770215	2.321928094887362
-3.886351	5.241777	6.491853096329675
-3.854787	6.091386	4.0
-3.943785	6.324254	0.0
-2.919295	5.414372	2.584962500721156
-4.030648	5.362591	6.066089190457772
-4.210628	5.92858	6.285402218862249
-4.023072	5.323831	2.321928094887362
-3.953847	5.362749	5.044394119358453
-4.217436	5.928619	6.149747119504682
-4.480228	6.48586	0.0
-3.204848	7.127898	4.754887502163469
-3.944274	5.979019	2.0
-3.855413	6.358537	3.0
-4.938259	6.257808	1.5849625007211563
-6.088081	6.046795	1.5849625007211563
-4.889781	5.526307	0.0
-5.312954	7.65729	1.5849625007211563
-5.057637	7.682969	5.20945336562895
-5.023201	7.661988	4.08746284125034
-3.960562	5.289332	3.9068905956085187
-4.011552	5.450978	5.247927513443585
-4.039695	5.327666	4.954196310386876
-3.229693	6.964909	0.0
-5.074323	7.234814	0.0
-5.326043	6.839458	3.4594316186372978
-3.940107	5.35375	4.247927513443585
-5.502224	6.346656	2.321928094887362
-3.886707	6.379913	3.9068905956085187
-5.879383	6.938892	1.5849625007211563
-5.622253	5.656363	1.0
-4.362966	5.206767	2.0
-3.66106	5.497098	1.5849625007211563
-3.850767	5.234282	5.044394119358453
-3.961963	5.349939	4.954196310386876
-5.047979	7.917161	1.0
-4.069722	5.326284	5.247927513443585
-3.957629	5.310841	5.954196310386876
-4.088085	5.321261	5.426264754702098
-3.960988	5.363379	5.129283016944966
-3.576687	6.822775	0.0
-3.97537	5.303743	3.9068905956085187
-3.535525	7.106592	0.0
-5.973374	6.121154	4.754887502163469
-4.020957	5.396149	3.4594316186372978
-4.099931	5.34533	2.807354922057604
-4.470855	6.076311	0.0
-3.765255	6.230481	0.0
-4.006379	5.342979	3.700439718141092
-6.918692	7.662726	0.0
-4.063918	6.778021	2.584962500721156
-4.067051	5.366841	3.5849625007211565
-3.984856	5.404333	6.6293566200796095
-4.010147	5.42625	5.321928094887363
-5.029667	6.681041	2.321928094887362
-3.987795	5.387504	6.0
-3.671596	6.651527	2.0
-3.968803	5.348878	6.10852445677817
-3.972668	5.338835	4.584962500721157
-3.963821	5.304552	5.247927513443585
-4.049611	5.493694	6.129283016944967
-3.415245	6.560297	1.0
-3.17258	5.98135	2.807354922057604
-3.333329	6.299667	3.0
-3.354502	6.986765	0.0
-4.007751	5.329997	4.169925001442312
-3.945723	6.669894	0.0
-3.761142	5.210271	6.10852445677817
-5.149748	7.610253	2.321928094887362
-3.888782	6.953638	1.5849625007211563
-5.392878	7.352591	1.0
-4.286104	6.77575	0.0
-3.812074	5.973719	0.0
-3.507525	5.143694	1.5849625007211563
-4.984303	6.49995	3.5849625007211565
-4.019877	5.32314	1.5849625007211563
-3.387237	5.145088	2.0
-4.08183	5.331853	5.700439718141093
-3.983764	5.545714	2.321928094887362
-4.179349	5.45614	1.5849625007211563
-3.979273	5.366714	5.7279204545632
-4.045171	6.06715	0.0
-5.250039	6.802218	3.4594316186372978
-7.564386	9.502505	2.0
-4.045033	5.632944	2.321928094887362
-4.088991	5.526551	4.0
-4.088784	5.312996	4.321928094887363
-6.780258	7.125523	1.0
-6.65866	4.76788	5.954196310386876
-5.94555	6.148645	5.0
-4.018886	5.318739	2.584962500721156
-5.356928	5.842847	5.247927513443585
-4.057111	5.333743	6.044394119358453
-4.111707	5.369141	0.0
-3.88921	5.346685	6.08746284125034
-7.214502	6.897852	1.5849625007211563
-6.522211	6.180779	3.4594316186372978
-5.808089	6.493828	1.5849625007211563
-6.459591	7.237881	3.1699250014423126
-6.036916	5.548626	1.5849625007211563
-6.42959	6.320125	2.321928094887362
-5.448673	9.505962	0.0
-6.003071	5.414547	4.08746284125034
-6.346468	5.20854	3.9068905956085187
-4.306268	6.701733	1.0
-5.625662	9.474096	5.882643049361842
-4.073871	5.333064	6.727920454563199
-6.189007	7.188134	2.0
-4.022178	5.347719	4.523561956057013
-7.493517	7.01918	1.0
-3.962161	5.297789	5.044394119358453
-6.66898	4.772571	6.247927513443586
-4.091508	5.338455	5.247927513443585
-5.29165	6.824332	5.392317422778761
-3.741967	5.208949	5.357552004618084
-4.134714	8.040593	0.0
-5.989317	6.008171	3.8073549220576037
-5.958943	6.46199	3.3219280948873626
-3.84168	6.47148	1.5849625007211563
-6.277189	7.168953	0.0
-3.599589	5.275466	5.285402218862249
-6.856408	6.870535	0.0
-4.005653	5.406751	5.357552004618084
-3.981183	5.347603	5.392317422778761
-4.458363	6.779429	1.0
-5.570656	7.679088	5.044394119358453
-3.960442	5.336617	4.321928094887363
-4.023854	5.356878	6.303780748177103
-4.014304	5.342935	4.584962500721157
-3.981093	5.444594	3.8073549220576037
-4.004623	5.311905	4.584962500721157
-7.61935	7.732864	1.0
-3.194078	6.00951	3.4594316186372978
-4.023901	5.333848	4.807354922057604
-6.219751	6.637728	0.0
-4.031213	5.346444	5.832890014164742
-3.630361	6.071691	0.0
-6.145423	6.208062	3.700439718141092
-4.360453	5.938451	2.0
-4.693509	5.820192	2.321928094887362
-3.99589	5.400109	6.189824558880018
-5.015629	6.562483	6.491853096329675
-3.889793	5.355916	6.339850002884625
-6.034083	7.338732	1.5849625007211563
-4.026443	5.355336	6.08746284125034
-6.580547	4.934835	2.321928094887362
-3.869922	5.348026	5.247927513443585
-5.712812	6.316644	1.5849625007211563
-7.170058	7.15516	2.0
-6.402054	10.195996	0.0
-7.468959	4.52897	1.0
-3.998233	5.324333	3.1699250014423126
-4.672973	5.905593	2.807354922057604
-5.487001	7.897072	1.5849625007211563
-6.20083	6.385569	2.0
-6.525366	6.654184	1.5849625007211563
-4.053861	5.325659	5.169925001442312
-3.981421	5.398935	4.643856189774724
-4.808063	7.198303	0.0
-3.776135	6.582961	2.321928094887362
-3.232956	8.28194	0.0
-2.801975	8.042674	6.0
-3.526192	5.488762	2.807354922057604
-4.204861	6.6585	5.129283016944966
-3.956538	5.370529	4.754887502163469
-4.106718	5.344941	1.0
-5.217724	6.370207	1.0
-6.051272	6.924573	4.321928094887363
-3.596764	5.261879	5.832890014164742
-6.485888	7.145734	2.0
-3.964356	5.360864	6.584962500721156
-3.512154	6.734689	6.209453365628951
-4.014864	5.317638	3.0
-5.295145	7.877907	1.0
-5.854713	7.263305	1.5849625007211563
-5.753299	6.98254	6.794415866350106
-5.031158	7.681516	6.794415866350106
-3.804281	6.251303	2.0
-5.489291	6.722429	3.0
-4.024002	5.359853	5.523561956057013
-3.815094	5.296401	2.807354922057604
-4.015951	5.433888	5.357552004618084
-4.162748	5.309044	3.8073549220576037
-4.846348	7.600497	0.0
-6.379644	6.498782	1.5849625007211563
-4.040343	6.912917	3.4594316186372978
-6.516944	7.601789	1.0
-5.526901	5.519589	1.5849625007211563
-4.221507	6.654994	4.0
-7.004209	6.25824	5.426264754702098
-7.014496	6.247475	5.643856189774724
-5.261862	6.821173	6.22881869049588
-3.987618	5.419455	5.807354922057605
-3.495588	6.715023	5.20945336562895
-5.278736	6.867756	4.08746284125034
