antenna_lon	antenna_lat	weight
-4.08849	5.333922	1.0
-4.000633	5.334601	0.0
-4.03299	5.354488	0.0
-3.992217	5.406264	0.0
-3.997226	5.417191	0.0
-3.99805	5.407898	1.0
-4.110951	5.315826	0.0
-6.462767	6.87289	0.0
-4.025338	5.377405	0.0
-3.741038	5.216546	1.0
-4.073926	5.329682	3.1699250014423126
-6.638127	4.743548	0.0
-6.655096	4.750824	1.0
-5.023201	7.661988	0.0
-5.880514	8.957472	0.0
-4.011552	5.450978	0.0
-4.189861	6.645374	0.0
-5.004701	7.684258	0.0
-4.088085	5.321261	0.0
-3.99997	5.403825	1.0
-3.97537	5.303743	0.0
-3.984856	5.404333	0.0
-4.010147	5.42625	0.0
-3.987795	5.387504	1.5849625007211563
-3.968803	5.348878	0.0
-3.972668	5.338835	0.0
-3.963821	5.304552	0.0
-4.067936	5.346604	1.5849625007211563
-4.007751	5.329997	1.0
-3.95544	5.296296	0.0
-4.060124	5.318207	0.0
-3.973681	5.302463	0.0
-4.078238	5.342349	0.0
-4.08183	5.331853	2.321928094887362
-3.979273	5.366714	0.0
-5.260911	6.809881	0.0
-2.816409	8.047891	1.0
-3.968235	7.064204	0.0
-5.936842	6.354122	0.0
-6.522211	6.180779	0.0
-3.9465	5.334642	1.0
-6.362448	5.978142	0.0
-4.09802	5.316675	0.0
-5.277383	6.966191	0.0
-4.073871	5.333064	2.807354922057604
-6.87623	6.782261	0.0
-3.962161	5.297789	0.0
-3.741967	5.208949	1.0
-3.599589	5.275466	0.0
-5.201829	10.127418	0.0
-3.981183	5.347603	0.0
-7.549322	7.411446	2.0
-3.960442	5.336617	0.0
-4.011197	5.334394	1.0
-4.004623	5.311905	0.0
-3.99589	5.400109	1.0
-6.034083	7.338732	0.0
-4.089827	5.33062	3.0
-3.948061	5.301857	0.0
-4.053861	5.325659	0.0
-2.801975	8.042674	0.0
-3.956538	5.370529	1.0
-3.977307	5.299651	0.0
-3.964356	5.360864	0.0
-3.512154	6.734689	0.0
-4.014864	5.317638	0.0
-5.031158	7.681516	0.0
-4.015951	5.433888	1.0
-3.989137	5.363434	0.0
-7.004209	6.25824	0.0
-7.014496	6.247475	0.0
-5.261862	6.821173	0.0
-3.987618	5.419455	1.0
-4.057114	5.339667	0.0
-4.098707	5.321568	0.0
-6.44185	6.871595	0.0
-3.92971	5.391959	0.0
-3.999674	5.423816	0.0
-4.000748	5.374202	0.0
-4.004406	5.340151	1.0
-4.013611	5.438612	1.0
-5.056944	7.72555	0.0
-3.967119	5.299439	1.0
-5.225292	7.140274	1.0
-5.253321	6.820784	0.0
-3.957371	5.358006	0.0
-5.226838	7.160973	0.0
-4.051118	5.446725	0.0
-4.375537	5.318976	1.0
-4.045457	5.340968	0.0
-6.450498	6.886308	1.0
-4.111146	5.325874	0.0
-4.019221	5.320609	0.0
-5.419338	6.403413	0.0
-4.002239	5.353209	0.0
-3.970119	5.372886	0.0
-4.017303	5.446589	0.0
-6.183911	4.989307	1.0
-3.998567	5.386569	1.0
-5.365853	5.835745	0.0
-6.593956	5.775369	1.0
-3.978407	5.402154	0.0
-3.994207	5.396479	0.0
-4.069498	5.346651	1.5849625007211563
-3.990324	5.372785	1.5849625007211563
-7.558489	7.407572	2.0
-7.335697	6.736038	0.0
-3.977899	5.345458	1.0
-3.470933	6.720536	0.0
-4.000592	5.411181	0.0
-5.009199	7.70456	1.0
-5.243575	6.865502	0.0
-3.99866	5.3584	0.0
-6.433916	6.865056	1.0
-4.991186	7.718325	1.0
-3.954244	5.346763	0.0
-6.084862	4.974524	1.0
-3.958031	7.054591	0.0
-6.420293	5.996544	0.0
-3.980657	5.36154	0.0
-6.588124	5.788395	1.0
-4.026684	5.328545	0.0
-3.999637	5.371768	0.0
-3.998696	5.348125	0.0
-6.442098	6.856231	0.0
-3.977956	5.390427	0.0
-3.918318	5.242714	0.0
-4.226197	5.32006	0.0
-4.064887	5.35407	0.0
-6.615019	5.77325	0.0
-3.989324	5.394109	1.0
-4.011513	5.320095	0.0
