antenna_lon	antenna_lat	weight
-4.08849	5.333922	1.0
-4.000633	5.334601	2.321928094887362
-4.092211	5.349731	0.0
-3.94374	5.309186	2.584962500721156
-3.956425	5.383992	0.0
-3.992217	5.406264	1.0
-4.014445	5.42112	0.0
-4.0216	5.446905	0.0
-3.968842	5.355836	3.0
-3.997956	5.335125	1.0
-5.270035	6.807758	0.0
-4.059227	5.436523	0.0
-4.018453	5.384969	0.0
-4.101965	5.32932	0.0
-3.973681	5.302463	2.584962500721156
-7.346521	6.745932	1.0
-3.267292	5.422211	1.0
-3.993232	5.354921	1.5849625007211563
-3.966466	5.370573	2.321928094887362
-3.886351	5.241777	1.0
-3.496235	6.72941	0.0
-4.021516	5.337642	2.0
-3.997911	5.344791	0.0
-3.389103	6.65709	0.0
-3.979221	5.408609	2.807354922057604
-4.078347	5.318462	1.0
-4.210628	5.92858	0.0
-4.023072	5.323831	0.0
-3.953847	5.362749	1.0
-4.217436	5.928619	0.0
-4.073926	5.329682	1.5849625007211563
-4.01714	5.321476	0.0
-5.274026	6.825037	2.0
-3.900311	5.242825	0.0
-5.312954	7.65729	0.0
-6.638127	4.743548	1.0
-6.655096	4.750824	0.0
-5.023201	7.661988	0.0
-3.960562	5.289332	1.0
-7.48858	6.54446	0.0
-3.940107	5.35375	1.0
-3.886707	6.379913	0.0
-3.922745	5.358844	2.0
-4.189861	6.645374	0.0
-5.498242	6.926563	0.0
-6.538548	5.259052	0.0
-3.961963	5.349939	1.5849625007211563
-7.004209	6.25824	1.5849625007211563
-3.888342	6.387691	0.0
-3.957629	5.310841	2.807354922057604
-4.088085	5.321261	0.0
-3.960988	5.363379	0.0
-6.554129	5.397204	0.0
-3.981183	5.347603	1.0
-3.97537	5.303743	0.0
-3.987795	5.387504	2.0
-5.973374	6.121154	1.0
-7.549322	7.411446	0.0
-5.01455	7.67953	2.321928094887362
-4.059708	5.328403	0.0
-3.211737	5.469107	1.0
-4.076574	5.363365	0.0
-4.067051	5.366841	1.0
-3.984856	5.404333	1.0
-4.010147	5.42625	0.0
-3.976829	5.351453	1.5849625007211563
-5.630547	9.453492	1.5849625007211563
-4.018149	5.431777	0.0
-3.968803	5.348878	2.321928094887362
-3.972668	5.338835	1.0
-3.963821	5.304552	2.0
-4.067936	5.346604	3.1699250014423126
-4.021973	5.366494	1.0
-3.937196	5.306728	0.0
-6.600531	5.959034	0.0
-4.007751	5.329997	1.0
-3.961984	5.818958	0.0
-3.968872	5.392038	0.0
-5.257207	6.840956	1.5849625007211563
-4.049611	5.493694	2.584962500721156
-3.630282	5.252063	0.0
-6.499812	5.791645	0.0
-4.030648	5.362591	0.0
-4.078238	5.342349	0.0
-3.979273	5.366714	2.0
-5.260911	6.809881	2.584962500721156
-4.115737	5.323931	2.0
-3.512154	6.734689	0.0
-6.65866	4.76788	1.0
-3.968235	7.064204	0.0
-7.028058	6.174261	0.0
-4.019145	5.360715	1.5849625007211563
-3.970119	5.372886	2.321928094887362
-3.975797	5.418142	0.0
-3.88921	5.346685	2.807354922057604
-4.094236	5.334197	2.0
-3.958031	7.054591	1.5849625007211563
-3.9465	5.334642	0.0
-4.705146	6.647368	0.0
-4.09802	5.316675	1.0
-3.991798	5.379097	1.5849625007211563
-5.625662	9.474096	0.0
-4.004014	5.396899	1.5849625007211563
-3.962161	5.297789	0.0
-4.006083	5.402037	1.0
-4.091508	5.338455	0.0
-3.741967	5.208949	2.321928094887362
-3.741038	5.216546	2.584962500721156
-4.051984	5.347102	1.5849625007211563
-5.201829	10.127418	0.0
-3.976629	5.353939	1.5849625007211563
-4.066507	5.361046	2.0
-3.95544	5.296296	2.321928094887362
-5.918333	7.400231	0.0
-4.023854	5.356878	2.584962500721156
-3.981093	5.444594	0.0
-3.953466	5.302947	1.5849625007211563
-3.99589	5.400109	0.0
-6.564359	5.399278	0.0
-3.986897	5.352943	1.0
-4.026443	5.355336	0.0
-3.869922	5.348026	1.0
-4.089827	5.33062	0.0
-3.996917	5.338776	0.0
-3.948061	5.301857	1.0
-4.010331	5.433724	0.0
-3.889793	5.355916	3.0
-4.007219	5.418145	0.0
-6.034083	7.338732	0.0
-3.981421	5.398935	1.5849625007211563
-4.009713	5.34732	2.321928094887362
-6.462767	6.87289	1.0
-4.204861	6.6585	0.0
-3.977307	5.299651	1.5849625007211563
-3.596764	5.261879	1.5849625007211563
-5.060519	7.705747	0.0
-3.964356	5.360864	3.0
-4.014643	5.365073	1.5849625007211563
-4.0155	5.353386	0.0
-4.014864	5.317638	0.0
-3.909364	5.239959	1.0
-5.649694	9.460815	0.0
-5.031158	7.681516	2.321928094887362
-7.630437	7.458949	0.0
-3.726429	5.228471	1.0
-8.160174	7.267459	1.0
-4.024002	5.359853	1.0
-4.025338	5.377405	1.0
-3.980657	5.36154	1.5849625007211563
-3.989137	5.363434	2.584962500721156
-6.607487	5.786158	1.0
-4.020949	5.357459	1.5849625007211563
-5.261862	6.821173	1.5849625007211563
-4.057114	5.339667	2.584962500721156
-4.015731	5.357661	2.0
-3.983911	5.381465	1.5849625007211563
-4.02162	5.419177	0.0
-4.091533	5.354696	0.0
-6.681608	7.954907	0.0
-4.014943	5.323478	1.5849625007211563
-4.098707	5.321568	1.0
-4.010922	5.399818	0.0
-7.558489	7.407572	1.0
-3.935408	5.363574	0.0
-4.110586	5.330667	1.0
-6.556094	5.408507	0.0
-3.999674	5.423816	0.0
-4.000748	5.374202	2.0
-4.019121	5.42385	1.5849625007211563
-4.004406	5.340151	0.0
-4.013611	5.438612	1.0
-3.967119	5.299439	2.321928094887362
-5.687914	5.843144	0.0
-5.253321	6.820784	2.0
-5.225292	7.140274	0.0
-3.957371	5.358006	0.0
-5.226838	7.160973	1.0
-4.375537	5.318976	1.5849625007211563
-4.049699	5.332281	1.0
-3.908197	5.368849	1.0
-3.738898	5.390224	0.0
-4.011606	5.32155	0.0
-6.450498	6.886308	2.0
-4.111146	5.325874	2.584962500721156
-3.961623	5.344896	0.0
-3.981818	5.393693	2.584962500721156
-5.358733	5.827758	1.0
-5.417676	6.385409	0.0
-5.419338	6.403413	0.0
-6.442098	6.856231	0.0
-5.356928	5.842847	0.0
-4.01503	5.374694	0.0
-3.333382	5.400626	1.0
-4.002239	5.353209	1.5849625007211563
-3.956748	5.378876	0.0
-4.017303	5.446589	0.0
-4.064887	5.35407	0.0
-5.333982	6.022745	0.0
-3.998567	5.386569	2.0
-3.597292	5.2825	1.5849625007211563
-4.062846	5.345727	1.0
-7.348263	6.637013	0.0
-5.365853	5.835745	1.0
-4.054454	5.452798	0.0
-6.644531	4.761053	0.0
-3.907973	5.249202	0.0
-3.978407	5.402154	3.8073549220576037
-3.99475	5.327443	0.0
-4.004951	5.368954	2.0
-6.891037	5.640617	0.0
-3.994207	5.396479	1.0
-4.069498	5.346651	3.3219280948873626
-3.951586	5.370134	0.0
-3.990324	5.372785	2.321928094887362
-3.970137	5.330806	0.0
-3.970385	5.303291	2.321928094887362
-3.198878	5.483006	0.0
-5.230336	6.884146	0.0
-4.02071	5.355059	0.0
-5.275967	6.818977	1.5849625007211563
-4.020102	5.315223	1.0
-7.335697	6.736038	0.0
-3.979848	5.339804	0.0
-3.204099	5.46974	0.0
-3.977899	5.345458	1.5849625007211563
-4.023316	5.353329	0.0
-4.013449	5.307591	1.0
-4.371027	5.334358	0.0
-3.99866	5.3584	1.5849625007211563
-5.243575	6.865502	0.0
-6.433916	6.865056	1.0
-3.973996	5.396387	0.0
-4.055642	5.476997	0.0
-4.036388	5.347707	0.0
-3.947516	5.310266	2.584962500721156
-4.02693	5.433253	0.0
-4.005636	5.414592	0.0
-7.54355	7.395898	0.0
-3.954244	5.346763	0.0
-4.006901	5.394319	1.5849625007211563
-4.039175	5.321305	1.0
-4.020374	5.347431	1.5849625007211563
-3.971989	5.311081	0.0
-4.016019	5.308711	0.0
-5.017079	6.554245	0.0
-3.948415	5.291229	0.0
-4.020596	5.35227	0.0
-4.055803	5.489903	2.584962500721156
-6.651274	4.778034	1.0
-4.080665	5.323305	1.5849625007211563
-3.936097	5.373825	0.0
-4.079025	5.353319	1.0
-6.588124	5.788395	0.0
-4.024204	5.438757	0.0
-3.999637	5.371768	2.0
-3.998696	5.348125	0.0
-7.014496	6.247475	1.0
-4.02345	5.328242	0.0
-3.982461	5.331994	0.0
-4.701064	6.642362	0.0
-3.958797	5.326502	1.5849625007211563
-3.977956	5.390427	1.0
-4.065106	5.331971	0.0
-3.960442	5.336617	1.5849625007211563
-7.416628	6.571898	0.0
-4.012899	5.443486	0.0
-3.989324	5.394109	2.807354922057604
-5.74737	6.977082	0.0
-3.976474	5.308242	1.5849625007211563
-3.912997	5.24845	1.5849625007211563
