-4.143452	5.342044	-4.106697	5.33492	1
-4.143452	5.342044	-4.162748	5.309044	8
-4.143452	5.342044	-4.115737	5.323931	4
-3.913602	5.341612	-3.922745	5.358844	1
-3.913602	5.341612	-3.943354	5.329308	2
-3.913602	5.341612	-3.9465	5.334642	1
-3.496235	6.72941	-3.485944	6.729422	21
-3.496235	6.72941	-3.508544	6.740343	11
-3.496235	6.72941	-3.495588	6.715023	27
-3.496235	6.72941	-3.489765	6.739238	19
-3.496235	6.72941	-3.512154	6.734689	13
-3.496235	6.72941	-3.470933	6.720536	13
-3.496235	6.72941	-3.514883	6.721583	11
-3.485944	6.729422	-3.495588	6.715023	1
-3.485944	6.729422	-3.489765	6.739238	5
-3.485944	6.729422	-3.470933	6.720536	6
-3.485944	6.729422	-3.496235	6.72941	21
-4.014445	5.42112	-4.010147	5.42625	9
-4.014445	5.42112	-4.025898	5.414137	2
-4.014445	5.42112	-4.018149	5.431777	7
-4.014445	5.42112	-4.02693	5.433253	2
-4.014445	5.42112	-4.01321	5.413054	33
-4.014445	5.42112	-4.028116	5.426486	1
-4.014445	5.42112	-4.006585	5.435913	1
-4.014445	5.42112	-4.005636	5.414592	5
-4.014445	5.42112	-3.999674	5.423816	1
-4.014445	5.42112	-4.019121	5.42385	12
-4.014445	5.42112	-4.005653	5.406751	1
-4.014445	5.42112	-4.024204	5.438757	1
-4.014445	5.42112	-4.015951	5.433888	1
-4.014445	5.42112	-4.007219	5.418145	3
-4.014445	5.42112	-4.010331	5.433724	3
-4.0216	5.446905	-4.051118	5.446725	5
-4.0216	5.446905	-4.029536	5.446151	23
-4.0216	5.446905	-4.01369	5.438639	1
-4.0216	5.446905	-4.015951	5.433888	2
-4.0216	5.446905	-4.02693	5.433253	1
-4.0216	5.446905	-4.017303	5.446589	12
-4.0216	5.446905	-4.014445	5.42112	1
-4.0216	5.446905	-4.005636	5.414592	1
-4.0216	5.446905	-4.039971	5.441761	1
-4.0216	5.446905	-4.024204	5.438757	10
-4.0216	5.446905	-3.992448	5.436594	1
-4.0216	5.446905	-4.013611	5.438612	1
-4.0216	5.446905	-4.054454	5.452798	2
-4.0216	5.446905	-4.011552	5.450978	2
-4.0216	5.446905	-4.018149	5.431777	2
-4.0216	5.446905	-4.012899	5.443486	2
-4.0216	5.446905	-4.010331	5.433724	1
-4.0216	5.446905	-4.044759	5.436365	1
-4.0216	5.446905	-3.981093	5.444594	1
-4.006585	5.435913	-3.994769	5.432752	2
